	747.0
reexporting	2.0
ref	5.0
refectory	4.0
refer	27.0
referees	1.0
reference	53.0
referenced	4.0
references	63.0
referendum	3.0
referral	8.0
referrals	1.0
referred	55.0
referring	16.0
refers	36.0
refine	3.0
refined	10.0
refinement	3.0
refineries	6.0
refinery	3.0
reflect	67.0
reflected	23.0
reflecting	20.0
reflection	11.0
reflections	2.0
reflector	2.0
reflects	49.0
reflex	4.0
reflexes	2.0
reflexivity	2.0
refocus	4.0
refocused	1.0
refold	1.0
reform	99.0
reformation	7.0
reformdepending	1.0
reformed	9.0
reformer	4.0
reformers	5.0
reforming	2.0
reforms	23.0
reformsruns	1.0
refracting	1.0
refrain	2.0
refrains	2.0
refresh	1.0
refresher	1.0
refreshing	13.0
refreshingly	1.0
refreshment	4.0
refreshments	1.0
refrigeration	1.0
refrigerator	5.0
refrigerators	2.0
refrin	1.0
refrn	1.0
refuge	8.0
refugees	10.0
refugio	1.0
refundable	2.0
refunds	3.0
refurbished	15.0
refurbishedand	1.0
refurbishing	1.0
refurbishment	4.0
refurnished	1.0
refusal	7.0
refusals	1.0
refuse	9.0
refused	18.0
refuses	10.0
refusing	2.0
refutations	1.0
refute	4.0
regain	4.0
regained	3.0
regal	2.0
regalia	5.0
regard	28.0
regarded	28.0
regarding	69.0
regardless	39.0
regards	1.0
regatta	1.0
regency	2.0
regenerate	1.0
regeneration	2.0
regenerationassociated	1.0
regenerative	1.0
regent	10.0
regents	5.0
reggae	2.0
regicide	2.0
regime	12.0
regiment	2.0
regimental	2.0
regimented	2.0
regiments	1.0
regimes	10.0
regimiento	1.0
regina	3.0
reginal	1.0
reginald	2.0
region	147.0
regional	51.0
regionalism	1.0
regionalization	1.0
regionalscale	2.0
regions	73.0
register	13.0
registered	6.0
registers	1.0
registrants	3.0
registration	11.0
regne	1.0
regnery	1.0
regression	19.0
regret	15.0
regretful	2.0
regretfully	1.0
regrettable	3.0
regrettably	1.0
regretted	1.0
regretting	2.0
regroup	1.0
regrouped	1.0
regrow	1.0
regular	39.0
regularities	1.0
regularity	2.0
regularly	24.0
regulars	2.0
regulate	10.0
regulated	58.0
regulates	11.0
regulating	14.0
regulation	47.0
regulations	58.0
regulationsmanual	1.0
regulator	4.0
regulators	2.0
regulatory	37.0
reguliersgracht	2.0
rehabilitation	3.0
rehabilitations	2.0
rehearsal	1.0
rehydrate	2.0
reich	7.0
reification	2.0
reifying	4.0
reign	23.0
reigned	3.0
reigning	6.0
reigns	2.0
reimagine	1.0
reimbursable	1.0
reimburse	3.0
reimbursed	2.0
reimbursement	17.0
reimbursements	2.0
reimburses	1.0
reims	7.0
rein	1.0
reina	4.0
reinbert	2.0
reincarnation	1.0
reindeer	2.0
reiner	2.0
reinforce	2.0
reinforced	9.0
reinforcement	2.0
reinforcements	2.0
reinforces	4.0
reinforcing	2.0
reinhold	1.0
reinisch	1.0
reins	1.0
reinsdorf	1.0
reinstated	2.0
reinterpretation	1.0
reinterpreted	1.0
reinterred	1.0
reintroducing	1.0
reinvigorated	1.0
reiss	2.0
reissue	1.0
reissued	2.0
reiterate	1.0
reiterated	2.0
reiterates	1.0
reiterating	1.0
reitveld	2.0
rejang	4.0
rejangs	1.0
reject	5.0
rejected	14.0
rejecting	6.0
rejection	14.0
rejects	1.0
rejoice	2.0
rejoin	1.0
rejoinder	2.0
rejoins	1.0
rejuveniated	1.0
relandscaped	1.0
relate	16.0
related	178.0
relates	11.0
relating	31.0
relation	25.0
relations	48.0
relationship	69.0
relationship7	1.0
relationshipbuilding	1.0
relationships	44.0
relationships9	1.0
relationshipsin	1.0
relationsthe	1.0
relative	61.0
relativeinlaw	2.0
relatively	91.0
relativepromoted	1.0
relatives	19.0
relativistic	2.0
relativity	1.0
relax	17.0
relaxation	2.0
relaxed	16.0
relaxer	1.0
relaxing	9.0
relay	2.0
relayed	1.0
release	61.0
releaseatf	1.0
released	28.0
releases	9.0
releasing	1.0
relegated	2.0
relent	3.0
relentless	3.0
relentlessly	2.0
relevance	9.0
relevancy	2.0
relevant	39.0
relexicalization	1.0
relexicalzation	1.0
reliability	9.0
reliable	27.0
reliably	3.0
reliance	7.0
reliant	3.0
relic	5.0
relics	13.0
relied	13.0
relief	19.0
relies	7.0
relieve	2.0
relieved	9.0
relieving	2.0
religated	1.0
religating	1.0
religion	55.0
religions	11.0
religious	105.0
religiously	1.0
relinquentes	2.0
relinquishing	1.0
reliquaries	1.0
reliquary	1.0
reloaded	1.0
reloads	1.0
relocate	3.0
relocated	2.0
relocating	2.0
relocation	2.0
reluctance	4.0
reluctant	9.0
reluctantly	5.0
rely	18.0
relying	10.0
rem	2.0
remain	79.0
remaina	1.0
remainder	14.0
remained	59.0
remaining	53.0
remains	158.0
remake	1.0
remanded	3.0
remanebit	2.0
remark	5.0
remarkable	29.0
remarkably	17.0
remarked	11.0
remarking	1.0
remarks	15.0
remarks31	1.0
remarkson	1.0
rembrandt	17.0
rembrandthuis	2.0
rembrandts	8.0
rembrandtsplein	2.0
remedied	4.0
remedies	2.0
remedy	3.0
remember	95.0
remembered	15.0
remembering	8.0
remembers	13.0
remembrance	5.0
remendar	1.0
remilitarize	1.0
remind	7.0
reminded	11.0
reminder	14.0
reminders	6.0
reminding	3.0
reminds	9.0
reminisced	1.0
reminiscence	2.0
reminiscent	9.0
reminisces	2.0
reminiscing	2.0
remittance	1.0
remitters	1.0
remnant	2.0
remnants	5.0
remodeled	2.0
remorse	2.0
remote	26.0
remotely	3.0
remotest	3.0
removal	19.0
remove	13.0
removed	39.0
removing	9.0
remsad	5.0
ren	5.0
renaissance	78.0
renaissancehotelscom	1.0
renaissancestyle	2.0
rename	1.0
renamed	13.0
renaming	1.0
renata	2.0
renault	1.0
render	3.0
rendered	8.0
rendering	9.0
renderings	1.0
renders	1.0
rendezvous	4.0
rendezvousing	2.0
rendition	3.0
renditions	2.0
rene	4.0
renegade	3.0
reneged	1.0
renew	1.0
renewable	5.0
renewal	9.0
renewed	17.0
renewing	4.0
rennes	1.0
reno	5.0
renofailure	1.0
renoir	10.0
renoirs	1.0
renos	2.0
renounce	2.0
renounced	2.0
renouncing	1.0
renovated	24.0
renovating	6.0
renovation	13.0
renovations	9.0
renown	4.0
renowned	28.0
rent	30.0
rental	17.0
rentals	6.0
rented	13.0
renting	3.0
rents	18.0
renunciation73	2.0
renzo	2.0
reopen	3.0
reopened	14.0
reopening	1.0
reorder	3.0
reordering	2.0
reorganisation	2.0
reorganites	1.0
reorganization	4.0
reorganizations	1.0
reorganize	2.0
reorganized	3.0
reorganizes	1.0
reorganizing	3.0
rep	4.0
repackage	2.0
repaid	4.0
repainted	2.0
repair	8.0
repairable	1.0
repaired	1.0
repairing	1.0
repairs	1.0
repartirse	1.0
repatriare	4.0
repatriation	2.0
repay	4.0
repaying	1.0
repayment	10.0
repayments	4.0
repealed	1.0
repeat	11.0
repeated	25.0
repeatedly	24.0
repeater	32.0
repeaters	1.0
repeating	2.0
repeats	8.0
repel	2.0
repelled	1.0
repellent	2.0
repellently	2.0
repent	1.0
repentance	3.0
repentant	1.0
repercussions	1.0
repertoire	4.0
repertoires	1.0
repetition	3.0
repetitions	3.0
repetitive	4.0
replace	24.0
replaced	29.0
replacement	16.0
replacements	4.0
replaces	6.0
replacing	13.0
replanted	1.0
replanting	1.0
replenish	5.0
replenishable	3.0
replenishables	3.0
replenished	3.0
replenishes	1.0
replenishing	1.0
replenishment	30.0
replete	6.0
replica	17.0
replicable	1.0
replicas	5.0
replicate	6.0
replicated	3.0
replicates	1.0
replication	2.0
replied	15.0
replies	11.0
reply	8.0
repopulating	2.0
report	926.0
report10	1.0
report11	1.0
report265any280350302	2.0
reporta	3.0
reportable	2.0
reportage	1.0
reportaug	1.0
reportaug192002	1.0
reportbin	2.0
reportborder	1.0
reportcouriers	2.0
reported	213.0
reported38	1.0
reportedly	21.0
reportepas	1.0
reporter	11.0
reporters	2.0
reportestablishing	1.0
reportfeb	1.0
reporthawala	1.0
reporthijackers	16.0
reporthijackerstimeline	2.0
reportid145	1.0
reportin	1.0
reporting	290.0
reporting613	1.0
reportingprecious	1.0
reportintelligence	1.0
reportjuly	1.0
reportnypd	1.0
reportreport	1.0
reports	233.0
reports11	1.0
reports12	2.0
reportsan	1.0
reportsthat	1.0
reportsummary	10.0
reportterrorism	3.0
reportthe	4.0
reportthreat	2.0
reporttransit	1.0
reportusama	1.0
reportvisa	1.0
reportwar	1.0
reportworld	1.0
reportwtc	1.0
repos	1.0
repose	1.0
repositioned	1.0
repositories	1.0
repository	2.0
repossessed	2.0
repossessions	1.0
repousse	1.0
reprective	1.0
represent	83.0
representas	1.0
representation	19.0
representational	3.0
representations	4.0
representative	25.0
representatives	21.0
representativesthe	1.0
represented	52.0
representedfrom	1.0
representing	34.0
represents	40.0
repressed	10.0
repression	5.0
repressive	1.0
repressor	1.0
repressors	1.0
repriced	1.0
repricing	1.0
reprimand	1.0
reprint	1.0
reprinted	3.0
reprinting	1.0
reprints	1.0
reprisal	2.0
reprisals	1.0
reproach	2.0
reproduce	6.0
reproduced	5.0
reproduces	1.0
reproducibility	1.0
reproducible	5.0
reproducibly	1.0
reproduction	20.0
reproductions	2.0
reproductive	2.0
reprogrammed	1.0
reprographics	1.0
reptiles	4.0
republic	28.0
republican	2.0
republicans	1.0
republics	3.0
republikflucht	1.0
repulse	1.0
repulsed	1.0
repulsive	1.0
reputable	2.0
reputation	34.0
reputations	6.0
reputed	4.0
reputedly	3.0
request	50.0
requestaug	5.0
requested	10.0
requesting	3.0
requests	19.0
require	58.0
required	170.0
requirement	29.0
requirements	110.0
requires	59.0
requiring	28.0
requisite	2.0
requisitioned	1.0
rer	5.0
rereading	1.0
rerouted	1.0
rerouting	1.0
res	1.0
resampling	1.0
rescinded	1.0
rescue	14.0
rescued	3.0
rescues	2.0
rescuing	1.0
research	233.0
researched	3.0
researcher	4.0
researchers	40.0
researchers3	1.0
researching	1.0
reselling	1.0
resemblance	3.0
resemble	12.0
resembled	4.0
resembles	6.0
resembling	7.0
resent	2.0
resented	5.0
resenting	1.0
resentment	3.0
reservation	4.0
reservations	8.0
reserve	74.0
reserved	13.0
reserves	13.0
reserving	3.0
reservoir	1.0
resgen	2.0
reshaped	1.0
reshaping	1.0
reside	5.0
resided	6.0
residence	41.0
residences	12.0
residency	2.0
resident	18.0
residentgeneral	1.0
residential	37.0
residents	35.0
residentsthose	1.0
residual	11.0
residue	5.0
residues	6.0
resigned	4.0
resilience	1.0
resiliencymastery	1.0
resilient	2.0
resin	3.0
resist	19.0
resistance	46.0
resistancean	1.0
resistant	3.0
resisted	8.0
resistible	2.0
resisting	1.0
resistojet	1.0
resolute	2.0
resolutely	4.0
resolution	9.0
resolve	16.0
resolved	9.0
resolves	1.0
resolving	5.0
resonant	1.0
resonate	2.0
resonates	2.0
resonating	2.0
resort	112.0
resorts	61.0
resound	1.0
resounding	4.0
resource	20.0
resourced	1.0
resourcefulness	2.0
resources	220.0
resourcesthe	1.0
respect	39.0
respectability	2.0
respectable	5.0
respected	6.0
respectful	6.0
respectfully	2.0
respecting	1.0
respective	15.0
respectively	39.0
respectively64	1.0
respectivelyincreasing	1.0
respects	3.0
respetaba	1.0
respirare	2.0
respiraret	2.0
respirators	1.0
respiravit	2.0
respite	4.0
resplendent	2.0
respond	34.0
responded	20.0
respondent	1.0
respondents	15.0
responder	3.0
responders	3.0
responding	14.0
responds	11.0
response	164.0
responsemay	1.0
responses	31.0
responsetoadvertising	2.0
responsibilities	39.0
responsibilitiessuch	1.0
responsibility	71.0
responsibilityor	1.0
responsible	79.0
responsive	9.0
responsiveness	5.0
ressam	35.0
ressamand	1.0
ressams	2.0
rest	88.0
restartable	1.0
restated	1.0
restatement	1.0
restatements	2.0
restaurant	58.0
restaurants	125.0
restaurateurs	1.0
rested	2.0
restes	2.0
restful	2.0
resthouse	2.0
resting	11.0
restingplace	2.0
restituere	4.0
restless	1.0
restlessness	1.0
restock	1.0
restoration	16.0
restorations	3.0
restore	13.0
restored	75.0
restorerarchitect	1.0
restorers	1.0
restores	4.0
restoring	11.0
restrain	1.0
restrained	2.0
restraint	1.0
restraints	3.0
restrict	7.0
restricted	9.0
restricting	2.0
restriction	5.0
restrictions	17.0
restrictionsdec	1.0
restrictive	1.0
restricts	1.0
restructured	1.0
restructuring	10.0
restructurings	2.0
rests	7.0
result	188.0
result40	1.0
resulted	36.0
resulting	56.0
results	195.0
resultsperhaps	1.0
resultsthe	1.0
resumed	3.0
resuming	2.0
resupply	1.0
resurfaced	1.0
resurfacing	2.0
resurgence	3.0
resurrected	1.0
resurrection	3.0
resuscitated	2.0
resuspended	3.0
ret	6.0
retable	4.0
retablo	1.0
retablos	1.0
retail	114.0
retailappareltextile	11.0
retailbut	1.0
retailer	56.0
retailer28	1.0
retailerbe	1.0
retailerit	1.0
retailers	135.0
retailers29	1.0
retailersmacys	1.0
retailerswalmart	1.0
retailerthe	1.0
retailing	55.0
retailingbar	1.0
retailingconstitute	1.0
retailingdid	1.0
retailinghave	1.0
retailperhaps	1.0
retain	13.0
retained	27.0
retaining	6.0
retains	23.0
retake	1.0
retaliate	2.0
retaliated	2.0
retaliation	4.0
retaliatory	1.0
retarded	1.0
retelling	2.0
retention	3.0
rethink	4.0
rethinking	1.0
reticence	1.0
reticulated	2.0
reticulosis	1.0
retinue	1.0
retinues	1.0
retire	11.0
retired	19.0
retiree	7.0
retirees	11.0
retirement	289.0
retirement37	1.0
retirement39	1.0
retirementincome	1.0
retirementthe	1.0
retirementthrough	1.0
retires	1.0
retiring	4.0
retiro	8.0
retorted	2.0
retorts	4.0
retrace	1.0
retreat	20.0
retreated	2.0
retreating	4.0
retreatinga	1.0
retreats	5.0
retrenchment	1.0
retribution	3.0
retrieval	2.0
retrieve	1.0
retrieved	3.0
retrieving	1.0
retrofit	8.0
retrofits	1.0
retrospect	2.0
retrospective	3.0
return	128.0
returned	52.0
returning	26.0
returns	22.0
returnsalbeit	1.0
returnthat	1.0
reuben	1.0
reunification	1.0
reunion	4.0
reused	1.0
reuters	2.0
rev	2.0
revaluation	20.0
revaluations	2.0
revaluations595	1.0
revalued	1.0
revamping	2.0
reveal	19.0
revealed	48.0
revealed52	1.0
revealing	9.0
reveals	24.0
reveille	1.0
revelation	4.0
revelatory	2.0
revell	1.0
revelled	1.0
revels	1.0
revelstoke	7.0
revenge	9.0
revenue	267.0
revenue516	1.0
revenueas	1.0
revenuerather	1.0
revenues	27.0
revenuesales	1.0
reverberated	1.0
revere	14.0
revered	4.0
reverence	1.0
reverend	9.0
reverent	1.0
reveres	3.0
reverie	2.0
reversal	1.0
reversals	1.0
reverse	17.0
reversed	7.0
reversenecked	1.0
reverses	1.0
reversible	1.0
reversing	4.0
revert	3.0
reverting	1.0
reviers	1.0
review	143.0
reviewed	19.0
reviewers	5.0
reviewing	5.0
reviewnsc	1.0
reviewor	1.0
reviews	16.0
revile	2.0
reviled	2.0
revise	6.0
revised	16.0
revises	5.0
revising	3.0
revision	11.0
revisionist	2.0
revisions	1.0
revisit	7.0
revisited	1.0
revisiting	1.0
revitalized	2.0
revival	11.0
revivalism	1.0
revivalists	2.0
revivals	1.0
revived	12.0
revivification	1.0
reviving	4.0
revkinafter	1.0
revoir	1.0
revoking	2.0
revolt	7.0
revolted	1.0
revolting	1.0
revolts	7.0
revolution	131.0
revolutionaries	11.0
revolutionary	34.0
revolutionary93	2.0
revolutioninvolving	1.0
revolutionized	2.0
revolutionizing	1.0
revolutions	3.0
revolver	2.0
revolves	2.0
revolving	51.0
revues	1.0
revulsion	4.0
reward	2.0
rewarded	5.0
rewarding	12.0
rewards	5.0
reworked	1.0
rewrite	1.0
rex	4.0
rexpenses	1.0
rey	8.0
reyes	6.0
reynolds	4.0
reynoldsresumed	1.0
reza	1.0
rf	1.0
rfk	2.0
rflp	4.0
rfp	3.0
rgime	5.0
rgimes	2.0
rgional	1.0
rgle	2.0
rglements	2.0
rh	1.0
rhd	1.0
rheinfahrt	50.0
rheinfahrtmerdeka	2.0
rheinfahrts	4.0
rhenia	2.0
rhenish	1.0
rheodyne	1.0
rhetoric	4.0
rhetorical	2.0
rhett	1.0
rheum	2.0
rheumatism	3.0
rheumy	2.0
rhine	4.0
rhineland	6.0
rhino	7.0
rhinoceros	3.0
rhinos	4.0
rhm	2.0
rhne	11.0
rhode	3.0
rhodes	4.0
rhododendron	2.0
rhododendronlovers	1.0
rhododendrons	2.0
rhone	1.0
rhu	2.0
rhune	1.0
rhyme	4.0
rhymed	3.0
rhymes	2.0
rhyming	2.0
rhynodermis	2.0
rhythm	4.0
rhythmic	3.0
rhythmically	2.0
rhythms	4.0
riau	1.0
ribbed	1.0
ribbet	2.0
ribbon	4.0
ribbons	2.0
ribbonthin	1.0
ribera	5.0
riberas	3.0
ribosomal	2.0
ribosome	6.0
ribosomes	24.0
rican	2.0
ricardian	8.0
ricardo	5.0
rice	111.0
ricepaper	1.0
ricepolicy	1.0
ricepots	1.0
rices	7.0
ricetenet	3.0
rich	106.0
richard	86.0
richardson	2.0
richardsons	2.0
richelieu	11.0
richelieus	3.0
richer	4.0
riches	6.0
richest	8.0
richler	1.0
richly	8.0
richmond	2.0
richness	3.0
richs	1.0
richtig	2.0
rick	6.0
rickety	1.0
rickover	1.0
ricky	7.0
rico	9.0
ricotta	1.0
rid	7.0
ridden	2.0
riddle	6.0
riddled	3.0
riddles	8.0
riddling	2.0
ride	74.0
rideau	10.0
riders	3.0
rides	14.0
ridge	16.0
ridges	5.0
ridicule	1.0
ridiculous	8.0
riding	29.0
ridle	1.0
ridley	3.0
riduan	1.0
ridzuan	1.0
riedel	1.0
riel	4.0
riels	1.0
rien	8.0
riens	1.0
ries	4.0
riesling	2.0
rif	1.0
rife	4.0
rifle	5.0
rifles	7.0
rift	4.0
right	294.0
righteous	4.0
righteousness	9.0
rightful	1.0
righthand	4.0
rightly	4.0
rights	84.0
rights24	1.0
rightsofway	1.0
rightwing	3.0
rigid	13.0
rigidities	2.0
rigidity	3.0
rigor	1.0
rigorous	10.0
rigorously	5.0
rigors	3.0
rigs	1.0
rigveda	1.0
rihab	3.0
rijksmuseum	7.0
rilke	2.0
rim	7.0
rimba	1.0
rincn	1.0
ring	78.0
ringdie	2.0
ringed	4.0
ringfinger	2.0
ringgits	8.0
ringh2	1.0
ringing	4.0
ringlet	3.0
ringlike	1.0
ringmut	1.0
ringroad	1.0
rings	16.0
ringside	2.0
ringwas	1.0
ringworm	1.0
rink	7.0
rinpoche	2.0
rinsed	3.0
rinsing	2.0
rio	5.0
riofro	1.0
riopelle	2.0
rios	13.0
riot	13.0
rioted	1.0
rioting	1.0
riots	18.0
rip	1.0
riper	1.0
ripest	1.0
ripon	1.0
riposte	1.0
ripostes	2.0
ripping	1.0
ripple	2.0
ripples	1.0
rippling	2.0
rips	2.0
riquet	1.0
riquewihr	2.0
rise	59.0
risen	12.0
risento	4.0
rises	21.0
rising	50.0
risk	75.0
riskaverse	2.0
risked	1.0
risking	5.0
riskon	1.0
risks	15.0
risksof	1.0
risky	9.0
risorgimento	2.0
risqu	2.0
rita	1.0
ritalin	2.0
rite	8.0
rites	2.0
ritual	49.0
ritual48a	2.0
ritualistically	1.0
ritualizes	1.0
rituals	18.0
ritz	2.0
ritzcarlton	1.0
ritziest	1.0
ritzy	1.0
riu	1.0
rival	10.0
rivaled	1.0
rivaling	1.0
rivalries	3.0
rivalry	3.0
rivals	10.0
rive	2.0
river	303.0
rivera	5.0
riverbank	3.0
riverbanks	1.0
riverbeds	1.0
riverboat	2.0
riverboats	1.0
riverfront	2.0
riverlizards	1.0
rivero	1.0
riverrafting	1.0
rivers	53.0
riverside	7.0
riversnot	1.0
riveted	1.0
rivets	2.0
riviera	2.0
rivire	1.0
rivoli	5.0
riyadh	6.0
rizzio	1.0
rm	15.0
rmatory	1.0
rmed	2.0
rmitinamecom	1.0
rmly	2.0
rmness	1.0
rms	5.0
rna	32.0
rnai	1.0
rncop1	1.0
rnike	1.0
ro	5.0
road	223.0
roadmap	6.0
roads	38.0
roadside	4.0
roadway	8.0
roadways2	1.0
roam	3.0
roamed	1.0
roan	2.0
roanoke	5.0
roar	7.0
roared	2.0
roaring	1.0
roast	3.0
roasted	3.0
roasting	2.0
rob	3.0
robb	2.0
robber	3.0
robberies	1.0
robbery	1.0
robbie	1.0
robbing	6.0
robbins	2.0
robe	8.0
robed	1.0
robert	105.0
roberta	3.0
roberts	15.0
robertsauli	2.0
robertson	3.0
robertwmitchellprcgov	1.0
robes	4.0
robespierre	4.0
robespierres	2.0
robin	3.0
robins	1.0
robinson	5.0
roboratam	2.0
robotic	2.0
robotized	1.0
robs	1.0
robson	8.0
robsonstrasse	1.0
robust	7.0
robustness	2.0
roc	2.0
rocamadour	3.0
rocca	2.0
roccas	1.0
roche	1.0
rochelle	7.0
rochelles	1.0
rocher	2.0
roches	1.0
rochester	1.0
rochon	1.0
rochor	1.0
rocio	1.0
rock	86.0
rockblasts	1.0
rockcliffe	3.0
rockclimbing	1.0
rocked	5.0
rockefeller	1.0
rockery	1.0
rocket	6.0
rocketing	1.0
rockets	4.0
rockford	2.0
rockhouse	3.0
rockhousehotelcom	1.0
rockhousetojcom	1.0
rockier	2.0
rockies	18.0
rocking	2.0
rocklined	1.0
rocknroll	1.0
rockport	2.0
rockports	1.0
rocks	32.0
rocksbrick	1.0
rocky	45.0
rococo	6.0
rod	3.0
rodayoh	1.0
rode	3.0
rodeck	1.0
rodecki	2.0
rodecks	1.0
rodent	1.0
rodents	1.0
rodeo	4.0
rodeos	2.0
rodillas	2.0
rodin	8.0
rodney	2.0
rodrguez	4.0
rodrigo	2.0
rodriguez	1.0
rods	2.0
roebuck	2.0
roeder	2.0
rogatory	2.0
roger	15.0
rogers	7.0
rogier	3.0
rogoff	2.0
rogue	4.0
rohan	5.0
rohe	1.0
rohes	1.0
rohner	1.0
roi	3.0
roiling	1.0
roiren	1.0
rois	2.0
roissycharles	1.0
rojas	3.0
rokin	1.0
role	210.0
roleplaying	1.0
roles	52.0
rolesin	1.0
rolesmother	1.0
rolin	2.0
rolince	11.0
roll	3.0
rolled	7.0
roller	4.0
rollerbladersruns	1.0
rollercoaster	1.0
rollers	1.0
rollerskaters	1.0
rollerskating	1.0
rollin	3.0
rolling	22.0
rollout	1.0
rolls	6.0
rollsroyce	2.0
rolpa	1.0
rom	2.0
romae	3.0
romain	5.0
roman	110.0
romana	1.0
romancatholic	1.0
romance	7.0
romane	1.0
romanesque	32.0
romanesqueandgothic	1.0
romanesquegothic	2.0
romanization	2.0
romanobyzantine	1.0
romans	20.0
romantic	24.0
romantically	1.0
romanticized	2.0
romanticizing	1.0
romantics	2.0
rome	20.0
romeo	1.0
romeos	1.0
romero	5.0
romey	2.0
romney	2.0
romo	2.0
rompin	3.0
ron	1.0
ronald	5.0
rond	1.0
ronda	8.0
rondas	3.0
ronde	1.0
rondpoint	2.0
ronnie	2.0
ronstadt	1.0
rood	2.0
roof	41.0
roofbeams	1.0
roofed	1.0
roofers	2.0
roofglass	1.0
roofline	1.0
rooflines	1.0
roofs	13.0
roofthe	1.0
rooftop	7.0
rooftoppers	1.0
rooftops	3.0
room	156.0
room28	1.0
roomier	2.0
roommate	3.0
roommates	2.0
rooms	100.0
roomsadditions	1.0
roomson	1.0
roomthe	1.0
roomwhich	1.0
roosevelt	7.0
root	18.0
roote	1.0
rooted	2.0
rooting	2.0
roots	36.0
rootsprovide	1.0
rope	8.0
roped	1.0
ropeway	1.0
ropy	2.0
roque	2.0
roquebrunecap	1.0
roquegageac	1.0
rosa	14.0
rosacea	2.0
rosaire	1.0
rosales	1.0
rosalind	1.0
rosary	1.0
rose	45.0
roseanne	1.0
rosebrick	1.0
rosecrans	1.0
roselinda	2.0
rosemallow	1.0
rosemary	4.0
rosenberg	3.0
rosenbergs	2.0
rosencrantz	1.0
rosenquist	1.0
rosered	2.0
roses	8.0
rosetta	1.0
rosewhich	1.0
rosewood	1.0
rosie	7.0
rosiers	2.0
rosies	2.0
rosita	3.0
roskos	1.0
ross	4.0
rossa	1.0
rossini	1.0
rosso	2.0
rosss	1.0
rot	1.0
rotated	2.0
rotating	2.0
rotation	1.0
rotelearning	1.0
roth	1.0
rothschild	1.0
rotmai	1.0
rotonde	1.0
rotor	4.0
rotracted	1.0
rotunda	5.0
rouen	8.0
rouens	2.0
rouge	6.0
rougematawin	1.0
rough	11.0
roughhewn	1.0
roughlooking	1.0
roughly	31.0
roughshod	1.0
roulette	3.0
round	52.0
roundabout	2.0
roundaboutness	2.0
roundabouts	1.0
rounddomed	1.0
rounded	6.0
rounder	2.0
roundhilltojcom	1.0
rounding	3.0
roundisland	1.0
roundly	2.0
roundness	2.0
rounds	5.0
roundthecoast	1.0
roundtrip	1.0
roundup	1.0
rouse	3.0
roused	3.0
rouses	1.0
rousillon	2.0
rousing	1.0
rousseau	9.0
rousseauian	3.0
rousseaus	1.0
roussillon	2.0
rout	1.0
route	84.0
routed	3.0
routes	24.0
routes16	1.0
routes17	1.0
routine	14.0
routinely	9.0
routines	12.0
routing	2.0
routinizing	1.0
routledge	4.0
rouvre	1.0
roved	1.0
rover	3.0
rovertype	1.0
row	37.0
rowand	1.0
rowboat	2.0
rowboats	2.0
rowdy	1.0
rowed	1.0
rowes	1.0
rowing	3.0
rowland	1.0
rowley	1.0
rows	18.0
rowunivnet	2.0
roxbury	1.0
roy	13.0
royal	217.0
royale	10.0
royalist	1.0
royalists	3.0
royally	1.0
royals	2.0
royalties	9.0
royalty	4.0
royce	1.0
royces	1.0
royko	1.0
rp	1.0
rpgs	2.0
rphplc	1.0
rpm	2.0
rpublique	6.0
rr	1.0
rrna	1.0
rrpe	3.0
rs	1.0
rsa	1.0
rsas	3.0
rsg	1.0
rsi	6.0
rsirequired	1.0
rsl	1.0
rsoftware	1.0
rssi	12.0
rst	57.0
rstborn	1.0
rsthand	1.0
rsttime	1.0
rsultat	2.0
rtfm	1.0
rtpcr	17.0
ruai	1.0
rub	2.0
rubbed	2.0
rubber	32.0
rubbernecken	1.0
rubbing	7.0
rubble	2.0
rubeda	2.0
rubel	1.0
ruben	2.0
rubens	24.0
rubenss	1.0
rubies	1.0
rubinstein	1.0
rubripes	1.0
rubs	2.0
rubusto	2.0
rudd	2.0
rudderless	1.0
ruddy	5.0
rude	1.0
rudely	1.0
rudimentary	7.0
rudimentarybeing	1.0
rudman	3.0
rudolf	2.0
rudolfo	2.0
rudolph	4.0
rudyard	2.0
rue	189.0
ruefully	1.0
rueilmalmaison	1.0
ruelle	1.0
ruff	1.0
ruffle	2.0
ruffled	1.0
ruffles	1.0
rug	6.0
rugby	3.0
rugged	25.0
rugs	10.0
ruin	4.0
ruined	15.0
ruinous	2.0
ruins	28.0
ruiz	1.0
rukeyser	2.0
rukum	1.0
rule	102.0
rule5	1.0
rulebased	3.0
ruled	13.0
ruleeither	1.0
rulefollowing	1.0
rulegoverned	1.0
rulemaking	5.0
ruleoftheroost	1.0
ruleoriented	1.0
ruler	11.0
rulers	19.0
rulership	1.0
rules	89.0
ruling	6.0
rum	4.0
rumble	2.0
rumbled	1.0
ruminations	1.0
rumor	3.0
rumored	1.0
rumors	6.0
rumpled	2.0
rumrunners	2.0
rumrunning	1.0
rumsfeld	30.0
rumsfeldbriefing	1.0
rumsfelds	2.0
run	98.0
run21	1.0
runaway	1.0
rundfunk	2.0
rundle	1.0
rundown	3.0
runfunkchor	2.0
rungis	2.0
rungus	3.0
runners	2.0
running	60.0
runofthemill	1.0
runs	62.0
